mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r4i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r4i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r4i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r4i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r5i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r5i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r5i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r5i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r5i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r5i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r6i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r6i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r6i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r6i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r6i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r6i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r7i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r7i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r7i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r7i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r7i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r7i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r8i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r8i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r8i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r8i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r8i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r8i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r9i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r9i1p1f1.6hrLev.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r9i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r9i1p1f1.6hrPlevPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,DKRZ,MPI-ESM1-2-HR,ssp370,r9i1p1f1,E3hrPt,gn,20190710,3hrPt,CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp370.r9i1p1f1.E3hrPt.ua.gn.v20190710,atmos,ua
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrLev,gr,20210701,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrLev.ua.gr.v20210701,atmos,ua
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20190702,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.ua.gr.v20190702,atmos,ua
CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp370,r1i1p1f1,6hrPlevPt,gr,20190927,6hrPt,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp370.r1i1p1f1.6hrPlevPt.ua.gr.v20190927,atmos,ua
