mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,MOHC,UKESM1-0-LL,ssp370,r2i1p1f2,6hrLev,gn,20210614,6hrPt,CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370.r2i1p1f2.6hrLev.hus.gn.v20210614,atmos,hus
CMIP6,ScenarioMIP,MOHC,UKESM1-0-LL,ssp370,r3i1p1f2,6hrLev,gn,20210614,6hrPt,CMIP6.ScenarioMIP.MOHC.UKESM1-0-LL.ssp370.r3i1p1f2.6hrLev.hus.gn.v20210614,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r10i1p1f1,6hrLev,gn,20190710,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r10i1p1f1.6hrLev.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r10i1p1f1,6hrPlevPt,gn,20190710,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r10i1p1f1.6hrPlevPt.hus.gn.v20190710,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r11i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r11i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r11i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r11i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r12i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r12i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r12i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r12i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r13i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r13i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r13i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r13i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r14i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r14i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r14i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r14i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r15i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r15i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r15i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r15i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r16i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r16i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r16i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r16i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r17i1p1f1,6hrLev,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r17i1p1f1.6hrLev.hus.gn.v20210901,atmos,hus
CMIP6,ScenarioMIP,MPI-M,MPI-ESM1-2-LR,ssp370,r17i1p1f1,6hrPlevPt,gn,20210901,6hrPt,CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp370.r17i1p1f1.6hrPlevPt.hus.gn.v20210901,atmos,hus
