mip_era,activity_id,institution_id,source_id,experiment_id,member_id,table_id,grid_label,version,frequency,instance_id,realm,variable_id
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r21i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r21i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r21i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r22i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r22i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r22i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r22i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r22i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r23i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r23i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r23i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r23i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r23i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r23i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r23i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r23i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r24i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r24i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r24i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r24i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r24i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r24i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r24i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r24i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r25i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r25i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r25i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r25i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r25i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r2i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,day,gn,20190306,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r2i1p1f1.day.tas.gn.v20190306,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r2i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r2i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r2i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r2i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r3i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,day,gn,20190306,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r3i1p1f1.day.tas.gn.v20190306,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r3i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r3i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r3i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r3i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p1f1,day,gn,20190306,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p1f1.day.tas.gn.v20190306,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r4i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r4i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r5i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p1f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r5i1p1f1,day,gn,20190306,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p1f1.day.tas.gn.v20190306,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r5i1p1f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p1f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r5i1p2f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p2f1.Eday.ts.gn.v20190429,atmos,ts
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r5i1p2f1,day,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r5i1p2f1.day.tas.gn.v20190429,atmos,tas
CMIP6,ScenarioMIP,CCCma,CanESM5,ssp126,r6i1p1f1,Eday,gn,20190429,day,CMIP6.ScenarioMIP.CCCma.CanESM5.ssp126.r6i1p1f1.Eday.ts.gn.v20190429,atmos,ts
